class_index,category_id,species_name,precision,recall,f1,support,correct_predictions
70,1291,Plagodis alcoolaria,1.0,1.0,1.0,10,10
71,1307,Scopula rubraria,0.8,0.8,0.8,10,8
72,1312,Synchlora aerata,0.8333333333333334,1.0,0.9090909090909091,10,10
73,1343,Burnsius communis,0.6,0.6,0.6,10,6
74,1389,Pelopidas mathias,0.6666666666666666,0.8,0.7272727272727273,10,8
75,1403,Thorybes bathyllus,0.6363636363636364,0.7,0.6666666666666666,10,7
76,1424,Tolype velleda,0.7,0.7,0.7,10,7
77,1489,Jamides bochus,0.7272727272727273,0.8,0.7619047619047619,10,8
78,1512,Parrhasius m-album,0.5454545454545454,0.6,0.5714285714285714,10,6
79,1519,Polyommatus coridon,0.8333333333333334,0.5,0.625,10,5
80,1528,Satyrium edwardsii,0.5714285714285714,0.4,0.47058823529411764,10,4
81,1530,Satyrium liparops,0.6363636363636364,0.7,0.6666666666666666,10,7
82,1535,Strymon istapa,0.6666666666666666,0.8,0.7272727272727273,10,8
83,1545,Megalopyge opercularis,0.6153846153846154,0.8,0.6956521739130435,10,8
84,1584,Autographa gamma,0.42857142857142855,0.3,0.35294117647058826,10,3
85,1588,Callopistria cordata,1.0,1.0,1.0,10,10
86,1604,Cosmia calami,0.6,0.6,0.6,10,6
87,1612,Deltote pygarga,0.46153846153846156,0.6,0.5217391304347826,10,6
88,1638,Ichneutica mutans,0.3333333333333333,0.7,0.45161290322580644,10,7
89,1654,Marimatha nigrofimbria,0.8888888888888888,0.8,0.8421052631578947,10,8
90,1674,Orthosia gothica,0.5,0.5,0.5,10,5
91,1679,Papaipema inquaesita,0.9090909090909091,1.0,0.9523809523809523,10,10
92,1684,Phlogophora periculosa,0.8571428571428571,0.6,0.7058823529411765,10,6
93,1697,Psychomorpha epimenis,0.6363636363636364,0.7,0.6666666666666666,10,7
94,1743,Macrurocampa marthesia,0.4166666666666667,0.5,0.45454545454545453,10,5
95,1753,Pheosidea elegans,0.8888888888888888,0.8,0.8421052631578947,10,8
96,1771,Aglais urticae,0.875,0.7,0.7777777777777778,10,7
97,1776,Anartia fatima,0.5714285714285714,0.4,0.47058823529411764,10,4
98,1790,Asterocampa clyton,0.4,0.4,0.4,10,4
99,1796,Boloria chariclea,0.6666666666666666,0.6,0.631578947368421,10,6
100,1824,Cyllopsis gemma,0.6666666666666666,0.8,0.7272727272727273,10,8
101,1827,Danaus eresimus,0.9090909090909091,1.0,0.9523809523809523,10,10
102,1832,Danaus plexippus,0.6666666666666666,0.6,0.631578947368421,10,6
103,1876,Historis odius,0.7777777777777778,0.7,0.7368421052631579,10,7
104,1889,Junonia lemonias,0.6666666666666666,0.6,0.631578947368421,10,6
105,1891,Junonia oenone,1.0,0.5,0.6666666666666666,10,5
106,1894,Junonia villida,1.0,0.5,0.6666666666666666,10,5
107,1964,Pyronia cecilia,0.875,0.7,0.7777777777777778,10,7
108,1982,Tisiphone abeona,1.0,0.9,0.9473684210526315,10,9
109,2041,Parnassius smintheus,1.0,0.8,0.8888888888888888,10,8
110,2045,Abaeis nicippe,1.0,0.3,0.46153846153846156,10,3
111,2060,Catopsilia pomona,0.6666666666666666,0.6,0.631578947368421,10,6
112,2085,Mylothris agathina,0.6923076923076923,0.9,0.782608695652174,10,9
113,2088,Pareronia hippia,0.8,0.8,0.8,10,8
114,2103,Pyrisitia lisa,0.625,0.5,0.5555555555555556,10,5
115,2143,Hamearis lucina,0.5555555555555556,0.5,0.5263157894736842,10,5
116,2144,Melanis cephise,0.9090909090909091,1.0,0.9523809523809523,10,10
117,2167,Saturnia pyri,1.0,0.8,0.8888888888888888,10,8
118,2170,Synanthedon acerni,0.8571428571428571,0.6,0.7058823529411765,10,6
119,2200,Hyles gallii,0.8333333333333334,0.5,0.625,10,5
120,2266,Syricoris lacunana,0.8888888888888888,0.8,0.8421052631578947,10,8
121,2286,Pseudomantis albofimbriata,0.25,0.3,0.2727272727272727,10,3
122,2287,Stagmomantis carolina,1.0,0.1,0.18181818181818182,10,1
123,2296,Corydalus cornutus,0.875,0.7,0.7777777777777778,10,7
124,2340,Agriocnemis femina,0.9,0.9,0.9,10,9
125,2414,Epitheca princeps,0.5,0.5,0.5,10,5
126,2426,Dromogomphus spoliatus,0.42857142857142855,0.6,0.5,10,6
127,2442,Stylogomphus albistylus,0.25,0.2,0.2222222222222222,10,2
128,2504,Libellula axilena,0.46153846153846156,0.6,0.5217391304347826,10,6
129,2532,Orthetrum brunneum,0.3076923076923077,0.4,0.34782608695652173,10,4
130,2536,Orthetrum chrysostigma,0.75,0.3,0.42857142857142855,10,3
131,2546,Pachydiplax longipennis,0.3333333333333333,0.2,0.25,10,2
132,2547,Palpopleura lucia,0.75,0.9,0.8181818181818182,10,9
133,2579,Tramea lacerata,1.0,0.4,0.5714285714285714,10,4
134,2584,Trithemis festiva,0.7777777777777778,0.7,0.7368421052631579,10,7
135,2591,Tachopteryx thoreyi,0.8333333333333334,0.5,0.625,10,5
136,2608,Chrysochraon dispar,0.5,0.5,0.5,10,5
137,2615,Leptysma marginicollis,0.45454545454545453,0.5,0.47619047619047616,10,5
138,2621,Mermiria bivittata,0.42857142857142855,0.6,0.5,10,6
139,2646,Gryllus campestris,0.46153846153846156,0.6,0.5217391304347826,10,6
140,2647,Gryllus pennsylvanicus,0.5714285714285714,0.4,0.47058823529411764,10,4
141,2662,Tropidacris collaris,0.5454545454545454,0.6,0.5714285714285714,10,6
142,2664,Anabrus simplex,0.625,0.5,0.5555555555555556,10,5
143,2677,Neoconocephalus triops,0.4,0.2,0.26666666666666666,10,2
144,2697,Cerastipsocus venosus,0.5,0.4,0.4444444444444444,10,4
145,2705,Cancer irroratus,0.75,0.6,0.6666666666666666,10,6
146,2724,Leptuca pugilator,0.5,0.6,0.5454545454545454,10,6
147,2780,Megalops atlanticus,0.75,0.6,0.6666666666666666,10,6
148,2803,Lepomis gulosus,0.6153846153846154,0.8,0.6956521739130435,10,8
149,2851,Schuettea scalaripinnis,0.9,0.9,0.9,10,9
150,2900,Oncorhynchus mykiss,0.5,0.6,0.5454545454545454,10,6
151,2925,Dicotylichthys punctulatus,0.8333333333333334,1.0,0.9090909090909091,10,10
152,2927,Diodon hystrix,0.6428571428571429,0.9,0.75,10,9
153,2938,Tetractenos glaber,0.8,0.8,0.8,10,8
154,3006,Hyperolius marmoratus,0.8571428571428571,0.6,0.7058823529411765,10,6
155,3044,Rana draytonii,0.3333333333333333,0.2,0.25,10,2
156,3111,Accipiter badius,0.2857142857142857,0.2,0.23529411764705882,10,2
157,3114,Accipiter nisus,0.5,0.2,0.2857142857142857,10,2
158,3116,Accipiter trivirgatus,0.3333333333333333,0.2,0.25,10,2
159,3119,Aquila chrysaetos,0.3333333333333333,0.3,0.3157894736842105,10,3
160,3139,Chondrohierax uncinatus,0.3333333333333333,0.3,0.3157894736842105,10,3
161,3143,Circus approximans,0.5,0.5,0.5,10,5
162,3150,Elanus axillaris,0.38461538461538464,0.5,0.43478260869565216,10,5
163,3164,Haliastur indus,0.5333333333333333,0.8,0.64,10,8
164,3228,Branta leucopsis,0.46153846153846156,0.6,0.5217391304347826,10,6
165,3257,Melanitta deglandi,0.5625,0.9,0.6923076923076923,10,9
166,3258,Melanitta perspicillata,0.45454545454545453,0.5,0.47619047619047616,10,5
167,3262,Netta peposaca,0.7,0.7,0.7,10,7
168,3269,Spatula cyanoptera,0.75,0.9,0.8181818181818182,10,9
169,3295,Nyctibius griseus,0.5454545454545454,0.6,0.5714285714285714,10,6
170,3335,Sarcoramphus papa,0.5833333333333334,0.7,0.6363636363636364,10,7
171,3346,Burhinus grallarius,0.4666666666666667,0.7,0.56,10,7
172,3432,Sterna hirundo,0.7,0.7,0.7,10,7
173,3441,Himantopus himantopus,0.6,0.6,0.6,10,6
174,3443,Himantopus mexicanus,0.625,0.5,0.5555555555555556,10,5
175,3450,Arenaria melanocephala,0.36363636363636365,0.4,0.38095238095238093,10,4
176,3456,Calidris canutus,0.5384615384615384,0.7,0.6086956521739131,10,7
177,3470,Calidris virgata,0.5,0.5,0.5,10,5
178,3483,Phalaropus fulicarius,0.5,0.4,0.4444444444444444,10,4
179,3492,Tringa melanoleuca,0.625,0.5,0.5555555555555556,10,5
180,3501,Anastomus oscitans,0.6666666666666666,0.4,0.5,10,4
181,3502,Ciconia ciconia,0.6666666666666666,0.6,0.631578947368421,10,6
182,3510,Mycteria leucocephala,0.8571428571428571,0.6,0.7058823529411765,10,6
183,3527,Patagioenas cayennensis,0.36363636363636365,0.4,0.38095238095238093,10,4
184,3566,Coracias garrulus,0.4166666666666667,0.5,0.45454545454545453,10,5
185,3582,Coccyzus americanus,0.2727272727272727,0.3,0.2857142857142857,10,3
186,3593,Caracara plancus,0.7142857142857143,0.5,0.5882352941176471,10,5
187,3598,Falco mexicanus,0.375,0.3,0.3333333333333333,10,3
188,3608,Herpetotheres cachinnans,0.3125,0.5,0.38461538461538464,10,5
189,3611,Galbula ruficauda,0.7777777777777778,0.7,0.7368421052631579,10,7
190,3644,Gavia stellata,0.6666666666666666,0.6,0.631578947368421,10,6
191,3652,Amaurornis phoenicurus,0.5,0.5,0.5,10,5
192,3657,Fulica armillata,0.6363636363636364,0.7,0.6666666666666666,10,7
193,3680,Gerygone igata,0.42857142857142855,0.3,0.35294117647058826,10,3
194,3681,Sericornis frontalis,0.5384615384615384,0.7,0.6086956521739131,10,7
195,3728,Certhia americana,0.6363636363636364,0.7,0.6666666666666666,10,7
196,3733,Cisticola exilis,0.7777777777777778,0.7,0.7368421052631579,10,7
197,3750,Corvus caurinus,0.4375,0.7,0.5384615384615384,10,7
198,3752,Corvus cornix,0.375,0.3,0.3333333333333333,10,3
199,3770,Nucifraga caryocatactes,0.3333333333333333,0.3,0.3157894736842105,10,3
200,3811,Carpodacus sibiricus,0.6666666666666666,0.8,0.7272727272727273,10,8
201,3814,Coccothraustes coccothraustes,0.5,0.6,0.5454545454545454,10,6
202,3848,Hirundo neoxena,0.3,0.3,0.3,10,3
203,3853,Petrochelidon pyrrhonota,0.3333333333333333,0.1,0.15384615384615385,10,1
204,3872,Dives dives,0.6363636363636364,0.7,0.6666666666666666,10,7
205,3878,Icterus chrysater,0.47058823529411764,0.8,0.5925925925925926,10,8
206,3899,Quiscalus mexicanus,0.5,0.3,0.375,10,3
207,3910,Lanius excubitor,0.5,0.6,0.5454545454545454,10,6
208,3923,Acanthorhynchus tenuirostris,0.6666666666666666,0.2,0.3076923076923077,10,2
209,3946,Oreoscoptes montanus,0.6,0.6,0.6,10,6
210,3981,Luscinia luscinia,0.46153846153846156,0.6,0.5217391304347826,10,6
211,4002,Aethopyga siparaja,0.6363636363636364,0.7,0.6666666666666666,10,7
212,4010,Cinnyris jugularis,0.4,0.2,0.26666666666666666,10,2
213,4011,Hedydipna collaris,0.25,0.4,0.3076923076923077,10,4
214,4012,Leptocoma zeylonica,0.8,0.4,0.5333333333333333,10,4
215,4033,Lophophanes cristatus,0.5,0.6,0.5454545454545454,10,6
216,4040,Poecile hudsonicus,0.16666666666666666,0.1,0.125,10,1
217,4061,Parkesia motacilla,0.42857142857142855,0.3,0.35294117647058826,10,3
218,4065,Setophaga americana,0.5,0.5,0.5,10,5
219,4073,Setophaga dominica,0.8,0.4,0.5333333333333333,10,4
220,4088,Setophaga virens,0.375,0.3,0.3333333333333333,10,3
221,4092,Ammodramus savannarum,0.7,0.7,0.7,10,7
222,4114,Peucaea carpalis,0.6666666666666666,0.8,0.7272727272727273,10,8
223,4119,Pipilo maculatus,0.5833333333333334,0.7,0.6363636363636364,10,7
224,4173,Pycnonotus goiavier,0.2857142857142857,0.2,0.23529411764705882,10,2
225,4272,Myadestes townsendi,0.6,0.6,0.6,10,6
226,4279,Turdus fuscater,0.5714285714285714,0.4,0.47058823529411764,10,4
227,4291,Turdus viscivorus,0.2857142857142857,0.2,0.23529411764705882,10,2
228,4304,Empidonax occidentalis,0.0,0.0,0.0,10,0
229,4315,Myiarchus tuberculifer,0.36363636363636365,0.4,0.38095238095238093,10,4
230,4325,Sayornis saya,0.5,0.5,0.5,10,5
231,4333,Tyrannus savana,0.6,0.6,0.6,10,6
232,4339,Vireo bellii,0.1875,0.3,0.23076923076923078,10,3
233,4342,Vireo flavoviridis,0.16666666666666666,0.2,0.18181818181818182,10,2
234,4345,Vireo huttoni,0.6,0.3,0.4,10,3
235,4349,Vireo solitarius,0.07142857142857142,0.1,0.08333333333333333,10,1
236,4351,Zosterops lateralis,0.4,0.2,0.26666666666666666,10,2
237,4371,Butorides virescens,0.5,0.2,0.2857142857142857,10,2
238,4374,Egretta garzetta,0.6666666666666666,0.8,0.7272727272727273,10,8
239,4386,Nycticorax nycticorax,0.42857142857142855,0.3,0.35294117647058826,10,3
240,4422,Psilopogon haemacephalus,0.5555555555555556,0.5,0.5263157894736842,10,5
241,4462,Picus viridis,0.5,0.4,0.4444444444444444,10,4
242,4506,Ara ararauna,1.0,0.5,0.6666666666666666,10,5
243,4533,Trichoglossus moluccanus,0.8,0.8,0.8,10,8
244,4552,Glaucidium gnoma,0.5454545454545454,0.6,0.5714285714285714,10,6
245,4554,Megascops choliba,0.3076923076923077,0.4,0.34782608695652173,10,4
246,4557,Strix aluco,0.16666666666666666,0.1,0.125,10,1
247,4562,Tyto alba,0.0,0.0,0.0,10,0
248,4563,Struthio camelus,0.75,0.6,0.6666666666666666,10,6
249,4564,Anhinga anhinga,0.5,0.6,0.5454545454545454,10,6
250,4573,Phalacrocorax aristotelis,0.42857142857142855,0.6,0.5,10,6
251,4616,Aepyceros melampus,0.7272727272727273,0.8,0.7619047619047619,10,8
252,4649,Cervus canadensis,0.875,0.7,0.7777777777777778,10,7
253,4669,Canis familiaris,0.125,0.1,0.1111111111111111,10,1
254,4673,Lycalopex culpaeus,0.875,0.7,0.7777777777777778,10,7
255,4700,Mustela nivalis,0.5,0.6,0.5454545454545454,10,6
256,4741,Trichosurus vulpecula,0.6,0.3,0.4,10,3
257,4803,Ondatra zibethicus,0.5,0.7,0.5833333333333334,10,7
258,4808,Myocastor coypus,0.7,0.7,0.7,10,7
259,4844,Sciurus carolinensis,0.2727272727272727,0.3,0.2857142857142857,10,3
260,4861,Crocodylus acutus,0.7,0.7,0.7,10,7
261,4889,Charina bottae,0.5,0.7,0.5833333333333334,10,7
262,4905,Dendrelaphis punctulatus,0.4375,0.7,0.5384615384615384,10,7
263,4915,Hypsiglena jani,0.6923076923076923,0.9,0.782608695652174,10,9
264,4920,Lampropeltis gentilis,0.6428571428571429,0.9,0.75,10,9
265,4930,Masticophis mentovarius,0.6666666666666666,0.4,0.5,10,4
266,4956,Regina septemvittata,0.125,0.1,0.1111111111111111,10,1
267,4978,Cordylus niger,0.6666666666666666,0.6,0.631578947368421,10,6
268,5000,Christinus marmoratus,0.5714285714285714,0.4,0.47058823529411764,10,4
269,5038,Phrynosoma hernandesi,0.5,0.8,0.6153846153846154,10,8
270,5050,Sceloporus jarrovii,0.5833333333333334,0.7,0.6363636363636364,10,7
271,5067,Tarentola mauritanica,0.42857142857142855,0.6,0.5,10,6
272,5085,Trachylepis margaritifera,1.0,0.7,0.8235294117647058,10,7
273,5107,Agkistrodon contortrix,0.5714285714285714,0.4,0.47058823529411764,10,4
274,5138,Clemmys guttata,1.0,0.7,0.8235294117647058,10,7
275,5139,Emydoidea blandingii,0.7,0.7,0.7,10,7
276,5143,Graptemys ouachitensis,0.4444444444444444,0.4,0.42105263157894735,10,4
277,5147,Pseudemys nelsoni,0.6666666666666666,0.4,0.5,10,4
278,5155,Mauremys leprosa,0.6666666666666666,0.2,0.3076923076923077,10,2
279,5168,Testudo graeca,0.7272727272727273,0.8,0.7619047619047619,10,8
280,5180,Isactinia olivacea,0.75,0.9,0.8181818181818182,10,9
281,5183,Urticina grebelnyi,1.0,0.8,0.8888888888888888,10,8
282,5279,Cominella adspersa,0.7,0.7,0.7,10,7
283,5310,Aphelodoris varia,1.0,0.9,0.9473684210526315,10,9
284,5313,Pteraeolidia ianthina,0.9,0.9,0.9,10,9
285,5344,Haplotrema vancouverense,1.0,0.8,0.8888888888888888,10,8
286,5378,Megastraea undosa,0.625,0.5,0.5555555555555556,10,5
287,5409,Flavopunctelia flaventior,0.7,0.7,0.7,10,7
288,5413,Letharia vulpina,0.7272727272727273,0.8,0.7619047619047619,10,8
289,5425,Ramalina menziesii,1.0,0.5,0.6666666666666666,10,5
290,5442,Xanthomendoza fallax,0.7,0.7,0.7,10,7
291,5464,Urnula craterium,0.5625,0.9,0.6923076923076923,10,9
292,5491,Amanita fulva,0.7272727272727273,0.8,0.7619047619047619,10,8
293,5514,Laccaria amethystina,0.6666666666666666,0.6,0.631578947368421,10,6
294,5539,Mycena pura,0.6666666666666666,0.6,0.631578947368421,10,6
295,5559,Volvopluteus gloiocephalus,1.0,0.9,0.9473684210526315,10,9
296,5573,Psathyrella candolleana,0.7272727272727273,0.8,0.7619047619047619,10,8
297,5574,Schizophyllum commune,1.0,0.5,0.6666666666666666,10,5
298,5617,Suillus luteus,0.6923076923076923,0.9,0.782608695652174,10,9
299,5635,Inonotus obliquus,0.6923076923076923,0.9,0.782608695652174,10,9
300,5663,Phaeolus schweinitzii,0.8181818181818182,0.9,0.8571428571428571,10,9
301,5718,Calocera viscosa,0.8333333333333334,1.0,0.9090909090909091,10,10
302,5728,Tremella mesenterica,0.8181818181818182,0.9,0.8571428571428571,10,9
303,5753,Neckera pennata,0.9,0.9,0.9,10,9
304,5794,Arum italicum,0.7142857142857143,0.5,0.5882352941176471,10,5
305,5804,Peltandra virginica,0.625,0.5,0.5555555555555556,10,5
306,5820,Triantha glutinosa,0.5714285714285714,0.4,0.47058823529411764,10,4
307,5862,Narcissus poeticus,0.6666666666666666,0.8,0.7272727272727273,10,8
308,5881,Asparagus officinalis,0.4166666666666667,0.5,0.45454545454545453,10,5
309,5925,Ruscus aculeatus,0.6666666666666666,0.6,0.631578947368421,10,6
310,5930,Triteleia hyacinthina,0.5,0.7,0.5833333333333334,10,7
311,5947,Asphodelus fistulosus,0.7142857142857143,0.5,0.5882352941176471,10,5
312,5967,Iris douglasiana,0.6363636363636364,0.7,0.6666666666666666,10,7
313,5974,Iris sibirica,0.75,0.6,0.6666666666666666,10,6
314,5977,Iris versicolor,0.4166666666666667,0.5,0.45454545454545453,10,5
315,6049,Liparis loeselii,0.5,0.7,0.5833333333333334,10,7
316,6054,Neottia nidus-avis,0.7692307692307693,1.0,0.8695652173913043,10,10
317,6065,Orchis anthropophora,0.875,0.7,0.7777777777777778,10,7
318,6118,Pontederia cordata,0.625,0.5,0.5555555555555556,10,5
319,6126,Gloriosa superba,0.7,0.7,0.7,10,7
320,6201,Trillium luteum,0.8888888888888888,0.8,0.8421052631578947,10,8
321,6209,Veratrum viride,0.6923076923076923,0.9,0.782608695652174,10,9
322,6211,Ripogonum scandens,0.09090909090909091,0.1,0.09523809523809523,10,1
323,6216,Smilax herbacea,0.42857142857142855,0.3,0.35294117647058826,10,3
324,6224,Pandanus tectorius,0.5,0.8,0.6153846153846154,10,8
325,6227,Tillandsia recurvata,0.8571428571428571,0.6,0.7058823529411765,10,6
326,6252,Carex magellanica,0.35714285714285715,0.5,0.4166666666666667,10,5
327,6267,Carex squarrosa,0.6666666666666666,0.6,0.631578947368421,10,6
328,6304,Juncus acutus,0.47058823529411764,0.8,0.5925925925925926,10,8
329,6311,Juncus torreyi,0.5625,0.9,0.6923076923076923,10,9
330,6396,Microstegium vimineum,0.7,0.7,0.7,10,7
331,6482,Angelica capitellata,0.5833333333333334,0.7,0.6363636363636364,10,7
332,6484,Anthriscus caucalis,0.3333333333333333,0.3,0.3157894736842105,10,3
333,6528,Pimpinella saxifraga,0.0,0.0,0.0,10,0
334,6537,Scandix pecten-veneris,0.6,0.3,0.4,10,3
335,6543,Torilis japonica,0.2857142857142857,0.2,0.23529411764705882,10,2
336,6548,Aralia elata,0.5,0.5,0.5,10,5
337,6570,Schefflera digitata,0.7142857142857143,0.5,0.5882352941176471,10,5
338,6572,Griselinia littoralis,0.375,0.3,0.3333333333333333,10,3
339,6592,Achyrachaena mollis,0.5454545454545454,0.6,0.5714285714285714,10,6
340,6596,Adenophyllum porophylloides,0.5,0.8,0.6153846153846154,10,8
341,6615,Antennaria neglecta,0.625,0.5,0.5555555555555556,10,5
342,6653,Bellis perennis,0.6923076923076923,0.9,0.782608695652174,10,9
343,6658,Bidens frondosa,0.5,0.5,0.5,10,5
344,6669,Carduus acanthoides,0.8571428571428571,0.6,0.7058823529411765,10,6
345,6691,Chaenactis glabriuscula,0.5,0.5,0.5,10,5
346,6735,Cyanthillium cinereum,0.4,0.4,0.4,10,4
347,6745,Dittrichia graveolens,0.4444444444444444,0.4,0.42105263157894735,10,4
348,6755,Elephantopus tomentosus,0.5454545454545454,0.6,0.5714285714285714,10,6
349,6790,Eupatorium rotundifolium,0.42857142857142855,0.6,0.5,10,6
350,6868,Layia glandulosa,0.8888888888888888,0.8,0.8421052631578947,10,8
351,6873,Leptosyne maritima,0.6,0.6,0.6,10,6
352,6888,Malacothrix saxatilis,0.875,0.7,0.7777777777777778,10,7
353,6912,Ozothamnus leptophyllus,0.5454545454545454,0.6,0.5714285714285714,10,6
354,6916,Packera obovata,0.4444444444444444,0.4,0.42105263157894735,10,4
355,6924,Parthenium incanum,0.7,0.7,0.7,10,7
356,6930,Petasites hybridus,1.0,0.6,0.75,10,6
357,6932,Peucephyllum schottii,0.5333333333333333,0.8,0.64,10,8
358,6939,Pityopsis falcata,0.4375,0.7,0.5384615384615384,10,7
359,7007,Solidago speciosa,0.5384615384615384,0.7,0.6086956521739131,10,7
360,7019,Symphyotrichum cordifolium,0.42857142857142855,0.3,0.35294117647058826,10,3
361,7041,Tetraneuris linearifolia,0.6153846153846154,0.8,0.6956521739130435,10,8
362,7043,Thelesperma filifolium,0.9,0.9,0.9,10,9
363,7062,Verbesina encelioides,0.4444444444444444,0.4,0.42105263157894735,10,4
364,7066,Vernonia gigantea,0.6666666666666666,0.8,0.7272727272727273,10,8
365,7119,Scaevola plumieri,0.75,0.6,0.6666666666666666,10,6
366,7123,Nephrophyllidium crista-galli,0.75,0.6,0.6666666666666666,10,6
367,7144,Eriodictyon crassifolium,0.3076923076923077,0.4,0.34782608695652173,10,4
368,7149,Hackelia virginiana,0.5,0.5,0.5,10,5
369,7177,Nemophila heterophylla,0.4444444444444444,0.4,0.42105263157894735,10,4
370,7179,Nemophila menziesii,0.6363636363636364,0.7,0.6666666666666666,10,7
